ID_REF;MIMAT0005898;MIMAT0005951;MIMAT0019691;MIMAT0027623;MIMAT0027650;ETAT;;
GSM1877666;6.890722468;5.0727861;9.55721367;7.325708039;9.262589596;breast cancer;;
GSM1877667;8.20309902;5.175615201;9.496633484;7.213473958;9.463033425;breast cancer;;
GSM1877668;7.854524561;5.556714508;9.25534882;7.319250055;9.14487373;breast cancer;;
GSM1877669;6.242241709;4.643095649;8.996235867;6.923385842;9.312775962;breast cancer;;
GSM1877670;8.417160548;4.897441239;9.497201939;6.89768848;9.62490266;breast cancer;;
GSM1877671;8.060871797;4.934204899;9.335307798;6.963529007;9.58946239;breast cancer;;
GSM1877672;8.087390695;4.989883881;9.316643626;7.081205124;9.176234401;breast cancer;;
GSM1877673;6.036521222;5.245528132;9.565996535;7.148509204;9.971197953;breast cancer;;
GSM1877674;6.161321044;5.145026718;9.328308017;6.880333543;9.637435478;breast cancer;;
GSM1877675;6.759293206;4.681290112;9.334738833;7.514266155;10.40185175;breast cancer;;
GSM1877676;7.035121119;4.749007606;9.231460086;7.39517842;10.44881372;breast cancer;;
GSM1877677;6.110260392;4.975628703;9.43716041;6.956961546;9.907844945;breast cancer;;
GSM1877678;5.461027987;5.935172106;9.068272555;7.140750026;9.635546988;breast cancer;;
GSM1877679;6.301559033;5.165845589;8.986675564;7.347245669;9.993966033;breast cancer;;
GSM1877680;4.944247213;5.103857151;9.262766225;7.626651601;10.06914518;breast cancer;;
GSM1877681;5.73321166;5.094585771;9.436500744;7.083530695;9.699533974;breast cancer;;
GSM1877682;5.574831362;5.842321744;9.004761243;6.81194769;9.833996172;breast cancer;;
GSM1877683;6.093466667;5.062219144;9.180899583;7.519525809;10.2192673;breast cancer;;
GSM1877684;7.213628526;5.08795551;9.654281555;7.341013595;10.05195304;breast cancer;;
GSM1877685;6.031572194;5.18336853;9.478931822;7.43732091;9.858388486;breast cancer;;
GSM1877686;7.158543718;5.319346075;9.034597127;7.421835885;10.15103409;breast cancer;;
GSM1877687;6.545069615;5.106832962;9.70895747;7.759643202;10.37078257;breast cancer;;
GSM1877688;5.372428115;5.999483436;9.860762665;7.899499563;10.23766175;breast cancer;;
GSM1877689;7.244178508;5.625116544;9.355352701;7.430004269;9.800985975;breast cancer;;
GSM1877690;6.937383513;5.794662005;9.283457333;7.646007129;10.14539929;breast cancer;;
GSM1877691;5.330057987;5.871474675;9.505098665;7.514662459;10.4919286;breast cancer;;
GSM1877692;0.153720131;4.44339903;8.360481962;5.90729333;8.437260326;non-cancer;;
GSM1877693;1.277173542;5.649406785;8.237798633;6.165090584;8.25655521;non-cancer;;
GSM1877694;1.447008335;4.927189173;8.070353248;6.118501529;8.609088987;non-cancer;;
GSM1877695;1.40005718;5.56310512;7.936079782;6.582178753;8.324607117;non-cancer;;
GSM1877696;1.086844551;4.64357532;8.168449988;6.314751634;8.294265209;non-cancer;;
GSM1877697;0.898406356;4.865514649;8.193548709;6.22826313;8.488119403;non-cancer;;
GSM1877698;2.430228946;4.831835727;8.008001998;6.345649843;8.256202347;non-cancer;;
GSM1877699;1.251252133;4.8644721;8.217287321;6.396037124;8.153698597;non-cancer;;
GSM1877700;2.379447494;4.624591303;8.21299182;6.025828217;7.938256254;non-cancer;;
GSM1877701;1.14111458;4.851688588;8.104427413;6.303488781;8.642525096;non-cancer;;
GSM1877702;0.727856561;5.311408422;7.987982784;6.062093557;9.050319259;non-cancer;;
GSM1877703;2.220810677;4.665487146;8.354858098;6.264881897;8.828587717;non-cancer;;
GSM1877704;0.355895673;4.914495537;8.185063942;5.860620089;8.90321605;non-cancer;;
GSM1877705;1.416271075;5.149195235;8.324418328;6.781763428;8.330540725;non-cancer;;
GSM1877706;1.969402874;4.735461876;8.339767336;6.020709005;8.126513542;non-cancer;;
GSM1877707;0.387359286;5.116336317;8.309587836;6.422243892;8.230863688;non-cancer;;
GSM1877708;2.147533765;4.958676089;8.28231792;6.106098557;8.506720985;non-cancer;;
GSM1877709;2.189440542;5.223362249;8.364808886;6.054408581;8.507364918;non-cancer;;
GSM1877710;1.632392253;4.934683703;8.194699223;6.133412938;8.441490411;non-cancer;;
GSM1877711;0.038970857;5.297804039;8.204845383;6.072917498;8.616329657;non-cancer;;
GSM1877712;0.227432741;5.113630257;8.163778275;6.108161454;8.174652321;non-cancer;;
GSM1877713;1.069203344;5.191667749;7.901706558;6.298902956;8.71418962;non-cancer;;
GSM1877714;0.666966183;5.019921025;7.978226771;6.098738507;9.028306723;non-cancer;;
GSM1877715;2.199194109;5.061606177;8.284381059;6.431476802;9.339680155;non-cancer;;
GSM1877716;1.539057997;5.349580952;8.049253032;6.47333392;9.146046157;non-cancer;;
GSM1877717;0.862156625;5.533527908;8.199538311;6.272589176;8.523707287;non-cancer;;
GSM1877718;1.1204934;5.131070094;8.058120711;6.438624437;8.50049443;non-cancer;;
GSM1877719;1.096923023;5.162805008;8.127455849;6.374153266;8.256407035;non-cancer;;
GSM1877720;1.635418592;5.965714921;7.968926403;7.066682482;8.472231789;non-cancer;;
GSM1877721;0.712214492;5.340364661;7.923917919;6.646467446;8.518434399;non-cancer;;
GSM1877722;0.047259803;5.223221462;8.11801109;6.599098688;8.966864339;non-cancer;;
GSM1877723;1.469951466;5.127089577;7.911691802;6.499647145;8.577072076;non-cancer;;
GSM1877724;1.469386985;5.534248725;7.909707902;6.603342377;8.498710583;non-cancer;;
GSM1877725;1.521935217;4.73395329;8.391506214;6.430000049;8.612650755;non-cancer;;
GSM1877726;1.859035735;5.372321442;8.194613017;7.193978695;8.945496263;non-cancer;;
GSM1877727;2.960283413;5.196555136;8.24680665;6.637170641;8.635452729;non-cancer;;
GSM1877728;2.834980004;4.803589928;8.012430983;6.845468455;8.328117717;non-cancer;;
GSM1877729;3.258154367;5.345629112;7.905987361;6.922687218;8.717232914;non-cancer;;
GSM1877730;-0.392165909;5.147349612;8.047191076;6.310268126;8.415642086;non-cancer;;
GSM1877731;0.807133562;4.91690382;8.247741358;6.412900488;9.166208167;non-cancer;;
GSM1877732;2.572744079;4.358108175;8.109736457;6.194586677;9.069040562;non-cancer;;
GSM1877733;2.158595428;5.023607292;8.543154458;6.184638843;9.288093814;non-cancer;;
GSM1877734;1.764768885;5.193701369;8.323758926;6.992863053;9.236645898;non-cancer;;
GSM1877735;2.739010961;5.508691668;8.527342871;7.096966008;9.188813917;non-cancer;;
GSM1877736;2.263422262;5.53898927;8.295121376;6.890675596;8.439456025;non-cancer;;
GSM1877737;1.260822416;4.920167636;8.02479819;6.546298485;8.560310774;non-cancer;;
GSM1877738;1.826405737;5.366733998;8.168688362;6.608295957;8.690956189;non-cancer;;
GSM1877739;1.408124909;4.671993574;8.270023271;6.492435852;8.450079845;non-cancer;;
GSM1877740;2.435602747;5.147478753;8.368965956;6.613292861;8.395591916;non-cancer;;
GSM1877741;3.803784901;6.199841818;8.285795675;6.758336953;8.068420883;non-cancer;;
GSM1877742;0.462086802;4.860450503;8.33254068;6.326613776;8.553879469;non-cancer;;
GSM1877743;2.12841021;4.950939652;8.485407395;6.686173196;8.540599377;non-cancer;;
GSM1877744;1.523629251;4.757827659;8.390612898;6.409754836;8.667574675;non-cancer;;
GSM1877745;0.539320348;5.306537343;8.452299807;6.308637661;8.737387377;non-cancer;;
GSM1877746;4.853791078;5.741808027;8.55876091;7.416967306;9.011881319;non-cancer;;
GSM1877747;3.276025262;5.537475411;8.580378529;7.169607177;8.565319207;non-cancer;;
GSM1877748;2.501907543;5.678095218;8.642503694;7.18544655;8.46880054;non-cancer;;
GSM1877749;0.858760771;5.558573474;8.421206977;6.537291019;8.508415743;non-cancer;;
GSM1877750;0.038134324;4.608893367;8.613449768;6.302488925;8.434456497;non-cancer;;
GSM1877751;1.27674312;4.357007847;8.636661552;6.645966236;8.591261114;non-cancer;;
GSM1877752;2.458037727;4.724425344;8.616660305;6.811875143;8.547542569;non-cancer;;
GSM1877753;0.81093133;4.727467549;8.502676043;6.233631866;8.108054754;non-cancer;;
GSM1877754;3.059183775;5.22722687;8.484235765;7.014639874;8.526536507;non-cancer;;
GSM1877755;4.287649376;5.292069199;8.455373774;6.815410515;8.464712145;non-cancer;;
GSM1877756;4.966372166;5.669485948;8.520762446;6.795420554;8.778513902;non-cancer;;
GSM1877757;2.156269802;5.464735889;8.334693777;6.824707843;8.949806676;non-cancer;;
GSM1877758;0.523450286;5.238448105;8.315371326;6.236066625;9.114407853;non-cancer;;
GSM1877759;2.142238392;5.061919103;8.496186674;6.4913168;8.99365237;non-cancer;;
GSM1877760;2.224743323;5.030123302;9.127730907;6.407539789;8.953142186;non-cancer;;
GSM1877761;2.231951159;5.179066869;8.286803033;6.756221905;8.84985403;non-cancer;;
GSM1877762;0.938169267;5.514011347;8.040360529;6.508800097;8.77933614;non-cancer;;
GSM1877763;2.534469566;5.318763675;8.244066773;7.26056363;8.663604351;non-cancer;;
GSM1877764;2.52888248;5.114419609;8.341772713;6.482509846;8.961167994;non-cancer;;
GSM1877765;4.3166935;5.316183649;8.39165873;6.576849809;8.366398853;non-cancer;;
GSM1877766;2.481433583;5.086788246;8.557700969;6.717508593;8.214707697;non-cancer;;
GSM1877767;1.874116711;5.267272211;9.333426794;6.473508601;8.628110527;non-cancer;;
GSM1877768;3.222488409;4.195238325;8.490423574;6.53452547;9.056774655;non-cancer;;
GSM1877769;2.713633325;5.149948771;8.456311142;7.154529072;8.475068572;non-cancer;;
GSM1877770;2.490998024;4.916732741;8.731783157;6.779055084;8.567608061;non-cancer;;
GSM1877771;3.954128005;5.532200021;8.388468536;6.815912872;9.143187428;non-cancer;;
GSM1877772;1.896221168;5.520440381;8.132474935;6.315914412;8.498670881;non-cancer;;
GSM1877773;0.940948507;5.078774647;8.296037005;6.456830925;8.573566813;non-cancer;;
GSM1877774;3.689019299;5.505696074;8.407644022;6.308598727;8.948913609;non-cancer;;
GSM1877775;3.713443108;5.222015737;8.710411024;6.826121374;8.836948988;non-cancer;;
GSM1877776;2.506057218;5.490222942;8.569864392;7.037382181;9.033388441;non-cancer;;
GSM1877777;2.140539341;5.223375613;8.649630006;6.841778686;8.423241189;non-cancer;;
GSM1877778;1.081314088;5.102535719;8.36338776;6.50342681;8.697319269;non-cancer;;
GSM1877779;3.391491032;5.092522965;8.671487011;6.69646025;8.492407609;non-cancer;;
GSM1877780;1.588287149;5.061291908;8.526287766;6.478212583;8.321357472;non-cancer;;
GSM1877781;0.359110043;5.058833742;8.482670444;6.540538189;8.656656167;non-cancer;;
GSM1877782;0.288510156;5.110917147;8.305871269;6.199828511;9.345595401;non-cancer;;
GSM1877783;2.434807664;4.450075803;8.797501313;6.290835673;9.343167153;non-cancer;;
GSM1877784;3.092793876;5.077094263;8.555246735;6.803779832;9.000217696;non-cancer;;
GSM1877785;0.9391779;5.174655742;8.29347463;6.095513723;9.069338401;non-cancer;;
GSM1877786;2.142190992;4.722917071;8.37742959;6.630703495;9.167034728;non-cancer;;
GSM1877787;3.983556413;5.192589358;8.951263779;7.649309414;8.685774609;non-cancer;;
GSM1877788;1.841069767;5.041155993;8.682017131;6.355609303;8.829944393;non-cancer;;
GSM1877789;1.700759559;4.325825555;8.652281569;6.173385421;8.707109821;non-cancer;;
GSM1877790;3.475133905;3.990279731;8.40425496;6.699558575;8.363964151;non-cancer;;
GSM1877791;1.014847226;4.834694445;8.70027164;6.369742915;8.603657189;non-cancer;;
GSM1877792;0.833091778;5.452869001;8.476371807;6.427476619;8.611084355;non-cancer;;
GSM1877793;1.828416232;5.094712917;8.59482504;6.609125619;9.024851889;non-cancer;;
GSM1877794;0.117543404;4.819183653;8.324954957;6.536253147;8.808126201;non-cancer;;
GSM1877795;2.807608138;4.815374382;8.532780035;6.413847332;8.53191065;non-cancer;;
GSM1877796;1.414272311;4.414330111;8.638359876;6.4124622;8.399836191;non-cancer;;
GSM1877797;1.683322284;4.745378816;8.761592803;6.338991417;8.533742254;non-cancer;;
GSM1877798;1.339753903;4.949164792;8.60115566;6.706942005;8.851197765;non-cancer;;
GSM1877799;3.117569428;4.809707881;8.765424567;6.913793954;9.404044286;non-cancer;;
GSM1877800;1.662669535;5.378833215;8.302315311;6.44242937;9.172827916;non-cancer;;
GSM1877801;1.888775594;5.383459028;8.576119993;6.396866065;9.101684377;non-cancer;;
GSM1877802;2.924843535;5.608662333;8.202007192;6.583858698;8.909559261;non-cancer;;
GSM1877803;4.729322765;4.362698405;8.86670689;6.95140185;8.83039145;non-cancer;;
GSM1877804;7.454116181;4.802592678;8.804971098;6.444285547;8.908793326;non-cancer;;
GSM1877805;2.662184459;4.503296481;8.685768393;6.397814597;8.473808468;non-cancer;;
GSM1877806;2.279109679;4.237397357;8.769238756;7.015894755;8.172261335;non-cancer;;
GSM1877807;3.352094029;4.915248855;8.733834431;6.626230558;8.727537378;non-cancer;;
GSM1877808;4.110198532;4.930443986;8.699268252;6.894808888;8.915706852;non-cancer;;
GSM1877809;2.15591503;5.153877956;8.828232571;7.167265837;8.734476118;non-cancer;;
GSM1877810;3.395204138;4.724983028;8.618341044;6.657987492;8.923688464;non-cancer;;
GSM1877811;3.354750546;5.005651696;8.530178758;6.627634827;8.691208606;non-cancer;;
GSM1877812;1.074148223;4.785433688;8.457544273;6.202995946;8.526898883;non-cancer;;
GSM1877813;2.766144986;4.719791481;8.663997038;6.725567478;8.774057008;non-cancer;;
GSM1877814;4.445029884;4.826931338;8.866183935;6.8582079;8.627104607;non-cancer;;
GSM1877815;1.561784465;4.563533065;9.058881205;6.224496621;8.11669235;non-cancer;;
GSM1877816;0.768854712;5.044403379;8.564013637;6.145014463;8.429875266;non-cancer;;
GSM1877817;2.535504238;6.714091502;8.962323574;6.408861565;8.766035896;non-cancer;;
GSM1877818;1.545308502;5.17009458;8.828612079;6.232084179;9.311795646;non-cancer;;
GSM1877819;2.350973147;4.635887713;8.739936322;6.850190514;8.597054298;non-cancer;;
GSM1877820;1.347260161;4.575013371;8.57030436;6.443201107;8.59157588;non-cancer;;
GSM1877821;1.523793872;4.954880575;8.756425617;6.42000396;8.017659399;non-cancer;;
GSM1877822;2.921948159;4.428347169;8.451515633;6.20077099;8.346887114;non-cancer;;
GSM1877823;1.717407976;4.807884789;9.287656863;6.342942471;8.762268798;non-cancer;;
GSM1877824;2.086534651;3.78742129;9.299451974;6.262832577;7.91832339;non-cancer;;
GSM1877825;2.288998854;4.613892141;9.075334891;6.400360921;8.383901749;non-cancer;;
GSM1877826;1.692971172;4.6317902;9.202892496;6.327789882;8.53023598;non-cancer;;
GSM1877827;4.848835299;4.94738354;9.246018906;7.407766899;8.741150351;non-cancer;;
GSM1877828;1.95485575;4.394635292;8.750196395;7.410758342;8.715298959;non-cancer;;
GSM1877829;2.586106052;4.967513917;9.045565928;6.645693754;8.967992264;non-cancer;;
GSM1877830;3.132129066;4.919057835;9.02104319;6.975121452;8.892816883;non-cancer;;
GSM1877831;2.299345435;4.980354452;8.986828064;6.36251952;8.301870748;non-cancer;;
GSM1877832;1.442884768;4.673849422;8.681437261;6.480241138;7.855812556;non-cancer;;
GSM1877833;1.258981977;4.750304388;8.694805717;6.246728217;8.756712264;non-cancer;;
GSM1877834;2.298006202;4.885657409;8.970502644;6.817450267;8.325709946;non-cancer;;
GSM1877835;1.528118307;4.839542869;8.930051891;6.439313582;7.995945332;non-cancer;;
GSM1877836;1.497108507;5.475006411;9.05962499;6.467134708;7.828978084;non-cancer;;
GSM1877837;2.405761354;4.493317909;8.644682365;6.561418546;8.100086331;non-cancer;;
GSM1877838;3.4852212;5.444910135;8.971052157;6.903015968;8.279169302;non-cancer;;
GSM1877839;2.295036665;4.761093187;9.043546564;6.53855086;8.270424195;non-cancer;;
GSM1877840;1.880623331;5.250554813;8.839305988;7.06411412;8.199585901;non-cancer;;
GSM1877841;2.776360389;4.739106465;8.774211039;6.589725351;8.689667403;non-cancer;;
GSM1877842;2.49665202;4.385954436;9.180617271;6.702472442;8.006736002;non-cancer;;
GSM1877843;2.615299291;5.189141903;8.54009654;6.282990339;8.750741798;non-cancer;;
GSM1877844;2.612981262;4.907566788;8.431589745;6.723890838;8.326536941;non-cancer;;
GSM1877845;2.400365717;4.960954898;8.556006109;6.758017014;8.821743055;non-cancer;;
GSM1877846;2.993943476;4.71926757;8.751614226;6.93708592;8.435290762;non-cancer;;
GSM1877847;0.6708698;5.077115704;8.765947897;6.561620391;8.470380983;non-cancer;;
GSM1877848;2.128025918;4.715929498;8.698452688;6.510186481;8.085782231;non-cancer;;
GSM1877849;2.782164716;4.888287543;9.224678153;6.517101104;8.049711033;non-cancer;;
GSM1877850;3.76285838;4.562446123;8.918242224;7.214839132;8.191937499;non-cancer;;
GSM1877851;3.431980204;4.140398973;8.912088578;6.645560967;7.95880079;non-cancer;;
GSM1877852;4.149234998;5.413445182;8.43254267;7.380034406;8.050941822;non-cancer;;
GSM1877853;1.610681895;5.394165555;8.403326401;6.460749851;8.131929209;non-cancer;;
GSM1877854;3.205454197;5.357236411;8.681104078;6.991052632;8.233300338;non-cancer;;
GSM1877855;4.074318264;5.788131486;9.257969314;6.55550661;8.379703268;non-cancer;;
GSM1877856;2.229660723;4.533303154;8.34298933;6.200450988;8.071702784;non-cancer;;
GSM1877857;1.925277643;5.568777072;8.723828429;6.661950565;9.376976995;non-cancer;;
GSM1877858;2.092966179;4.590703805;8.710454537;6.489185184;9.018215047;non-cancer;;
GSM1877859;0.941785003;4.380533967;8.501712859;6.257663707;8.572060484;non-cancer;;
GSM1877860;3.841823366;5.032719094;8.581274856;6.328579787;8.414196058;non-cancer;;
GSM1877861;2.308695234;5.262535136;8.67357555;7.069859602;8.894803168;non-cancer;;
GSM1877862;2.060785142;5.080830541;8.801155494;6.676310185;8.401720946;non-cancer;;
GSM1877863;1.103035836;5.275659392;8.566163726;6.228869956;8.440197971;non-cancer;;
GSM1877864;3.414510925;5.555462857;8.69037057;6.775609477;8.106070868;non-cancer;;
GSM1877865;1.853787109;5.458653174;8.49661142;6.447673368;8.369748131;non-cancer;;
GSM1877866;1.391250016;5.559747134;8.542624794;6.535702753;8.772109874;non-cancer;;
GSM1877867;2.468863091;4.74539504;8.637906728;6.339550406;8.322367204;non-cancer;;
GSM1877868;2.11109497;5.233910829;9.105015688;7.352128076;8.427003786;non-cancer;;
GSM1877869;2.615643408;4.76575365;8.722561746;6.889466528;8.874181414;non-cancer;;
GSM1877870;2.553111213;5.330519016;8.362592595;6.326183818;8.637668787;non-cancer;;
GSM1877871;1.473994026;4.703138874;8.348877163;6.222124799;8.690618137;non-cancer;;
GSM1877872;2.360632025;4.997677465;8.311899226;6.713786908;8.851983939;non-cancer;;
GSM1877873;3.492204756;4.670386407;8.58969277;6.43264009;9.132205196;non-cancer;;
GSM1877874;2.86739271;4.548342965;8.766292366;6.995758536;8.937587158;non-cancer;;
GSM1877875;1.400123889;5.087906041;8.387945467;6.514335751;8.943260004;non-cancer;;
GSM1877876;2.857682683;4.842225825;8.311251261;6.965020528;9.183988133;non-cancer;;
GSM1877877;1.112648623;4.588091995;8.144966774;6.299107572;9.037277179;non-cancer;;
